ID,角色,角色名多语言表ID,等级,品阶,攻击力,PVP攻击力,buff,血量,攻击速度,移动速度,子弹速度,攻击范围,宠物ID,升级预览,升级消耗,掉落,战力,锁定范围,免伤比例,,,,,,,
1005102,1005,49,102,A,10273,491,1005001,1070,0,8,0,0,4005001,"1-1,2-3",1-15008,0,10273,15,0,15008,2.3,,,,,1070
1005103,1005,49,103,A,10574,495,1005001,1080,0,8,0,0,4005001,"1-1,2-4",1-15455,0,10574,15,0,15455,2.3,,,,,1080
1005104,1005,49,104,A,10875,499,1005001,1090,0,8,0,0,4005001,"1-1,2-5",1-15903,0,10875,15,0,15903,2.3,,,,,1090
1005105,1005,49,105,A,11177,504,1005001,1100,0,8,0,0,4005001,"1-1,2-6",1-16351,0,11177,15,0,16351,2.3,,,,,1100
1005106,1005,49,106,A,11479,508,1005001,1110,0,8,0,0,4005001,"1-1,2-7",1-16799,0,11479,15,0,16799,2.3,,,,,1110
1005107,1005,49,107,A,11784,512,1005001,1120,0,8,0,0,4005001,"1-1,2-8",1-17253,0,11784,15,0,17253,2.3,,,,,1120
1005108,1005,49,108,A,12088,517,1005001,1130,0,8,0,0,4005001,"1-1,2-9",1-17703,0,12088,15,0,17703,2.3,,,,,1130
1005109,1005,49,109,A,12394,521,1005001,1140,0,8,0,0,4005001,"1-1,2-10",1-18156,0,12394,15,0,18156,2.3,,,,,1140
1005110,1005,49,110,A,12700,526,1005001,1150,0,8,0,0,4005001,"1-1,2-11",1-18614,0,12700,15,0,18614,2.3,,,,,1150
1005111,1005,49,111,A,13008,530,1005001,1160,0,8,0,0,4005001,"1-1,2-12",1-19069,0,13008,15,0,19069,2.3,,,,,1160
1005112,1005,49,112,A,13315,534,1005001,1170,0,8,0,0,4005001,"1-1,2-13",1-19526,0,13315,15,0,19526,2.3,,,,,1170
1005113,1005,49,113,A,13625,539,1005001,1180,0,8,0,0,4005001,"1-1,2-14",1-19985,0,13625,15,0,19985,2.3,,,,,1180
1005114,1005,49,114,A,13935,543,1005001,1190,0,8,0,0,4005001,"1-1,2-15",1-20446,0,13935,15,0,20446,2.3,,,,,1190
1005115,1005,49,115,A,14246,547,1005001,1200,0,8,0,0,4005001,"1-1,2-16",1-20909,0,14246,15,0,20909,2.3,,,,,1200
1005116,1005,49,116,A,14557,552,1005001,1210,0,8,0,0,4005001,"1-1,2-17",1-21369,0,14557,15,0,21369,2.3,,,,,1210
1005117,1005,49,117,A,14871,556,1005001,1220,0,8,0,0,4005001,"1-1,2-18",1-21837,0,14871,15,0,21837,2.3,,,,,1220
1005118,1005,49,118,A,15184,560,1005001,1230,0,8,0,0,4005001,"1-1,2-19",1-22302,0,15184,15,0,22302,2.3,,,,,1230
1005119,1005,49,119,A,15499,565,1005001,1240,0,8,0,0,4005001,"1-1,2-20",1-22768,0,15499,15,0,22768,2.3,,,,,1240
1005120,1005,49,120,A,15814,569,1005001,1250,0,8,0,0,4005001,"1-1,2-21",1-23236,0,15814,15,0,23236,2.3,,,,,1250
1005121,1005,49,121,A,16131,573,1005001,1260,0,8,0,0,4005001,"1-1,2-22",1-23708,0,16131,15,0,23708,2.3,,,,,1260
1005122,1005,49,122,A,16447,578,1005001,1270,0,8,0,0,4005001,"1-1,2-23",1-24177,0,16447,15,0,24177,2.3,,,,,1270
1005123,1005,49,123,A,16766,582,1005001,1280,0,8,0,0,4005001,"1-1,2-24",1-24651,0,16766,15,0,24651,2.3,,,,,1280
1005124,1005,49,124,A,17085,586,1005001,1290,0,8,0,0,4005001,"1-1,2-25",1-25122,0,17085,15,0,25122,2.3,,,,,1290
1005125,1005,49,125,A,17405,591,1005001,1300,0,8,0,0,4005001,"1-1,2-26",1-25598,0,17405,15,0,25598,2.3,,,,,1300
1005126,1005,49,126,A,17886,595,1005001,1310,0,8,0,0,4005001,"1-1,2-27",1-26314,0,17886,15,0,26314,2.3,,,,,1310
1005127,1005,49,127,A,18366,599,1005001,1320,0,8,0,0,4005001,"1-1,2-28",1-27027,0,18366,15,0,27027,2.3,,,,,1320
1005128,1005,49,128,A,18849,604,1005001,1330,0,8,0,0,4005001,"1-1,2-29",1-27741,0,18849,15,0,27741,2.3,,,,,1330
1005129,1005,49,129,A,19331,608,1005001,1340,0,8,0,0,4005001,"1-1,2-30",1-28460,0,19331,15,0,28460,2.3,,,,,1340
1005130,1005,49,130,A,19815,612,1005001,1350,0,8,0,0,4005001,"1-1,2-31",1-29178,0,19815,15,0,29178,2.3,,,,,1350
1005131,1005,49,131,A,20299,617,1005001,1360,0,8,0,0,4005001,"1-1,2-32",1-29896,0,20299,15,0,29896,2.3,,,,,1360
1005132,1005,49,132,A,20785,621,1005001,1370,0,8,0,0,4005001,"1-1,2-33",1-30620,0,20785,15,0,30620,2.3,,,,,1370
1005133,1005,49,133,A,21271,626,1005001,1380,0,8,0,0,4005001,"1-1,2-34",1-31341,0,21271,15,0,31341,2.3,,,,,1380
1005134,1005,49,134,A,21759,630,1005001,1390,0,8,0,0,4005001,"1-1,2-35",1-32065,0,21759,15,0,32065,2.3,,,,,1390
1005135,1005,49,135,A,22247,634,1005001,1400,0,8,0,0,4005001,"1-1,2-36",1-32790,0,22247,15,0,32790,2.3,,,,,1400
1005136,1005,49,136,A,22737,639,1005001,1410,0,8,0,0,4005001,"1-1,2-37",1-33518,0,22737,15,0,33518,2.3,,,,,1410
1005137,1005,49,137,A,23226,643,1005001,1420,0,8,0,0,4005001,"1-1,2-38",1-34243,0,23226,15,0,34243,2.3,,,,,1420
1005138,1005,49,138,A,23718,647,1005001,1430,0,8,0,0,4005001,"1-1,2-39",1-34972,0,23718,15,0,34972,2.3,,,,,1430
1005139,1005,49,139,A,24209,652,1005001,1440,0,8,0,0,4005001,"1-1,2-40",1-35705,0,24209,15,0,35705,2.3,,,,,1440
1005140,1005,49,140,A,24702,656,1005001,1450,0,8,0,0,4005001,"1-1,2-41",1-36435,0,24702,15,0,36435,2.3,,,,,1450
1005141,1005,49,141,A,25195,660,1005001,1460,0,8,0,0,4005001,"1-1,2-42",1-37168,0,25195,15,0,37168,2.3,,,,,1460
1005142,1005,49,142,A,25690,665,1005001,1470,0,8,0,0,4005001,"1-1,2-43",1-37902,0,25690,15,0,37902,2.3,,,,,1470
1005143,1005,49,143,A,26185,669,1005001,1480,0,8,0,0,4005001,"1-1,2-44",1-38639,0,26185,15,0,38639,2.3,,,,,1480
1005144,1005,49,144,A,26682,673,1005001,1490,0,8,0,0,4005001,"1-1,2-45",1-39377,0,26682,15,0,39377,2.3,,,,,1490
1005145,1005,49,145,A,27179,678,1005001,1500,0,8,0,0,4005001,"1-1,2-46",1-40113,0,27179,15,0,40113,2.3,,,,,1500
1005146,1005,49,146,A,27678,682,1005001,1510,0,8,0,0,4005001,"1-1,2-47",1-40853,0,27678,15,0,40853,2.3,,,,,1510
1005147,1005,49,147,A,28176,686,1005001,1520,0,8,0,0,4005001,"1-1,2-48",1-41596,0,28176,15,0,41596,2.3,,,,,1520
1005148,1005,49,148,A,28677,691,1005001,1530,0,8,0,0,4005001,"1-1,2-49",1-42338,0,28677,15,0,42338,2.3,,,,,1530
1005149,1005,49,149,A,29177,695,1005001,1540,0,8,0,0,4005001,"1-1,2-50",1-43081,0,29177,15,0,43081,2.3,,,,,1540
1005150,1005,49,150,A,29679,699,1005001,1550,0,8,0,0,4005001,"1-1,2-51",1-43826,0,29679,15,0,43826,2.3,,,,,1550
1005151,1005,49,151,A,30432,704,1005001,1560,0,8,0,0,4005001,"1-1,2-52",1-44944,0,30432,15,0,44944,2.3,,,,,1560
1005152,1005,49,152,A,31184,708,1005001,1570,0,8,0,0,4005001,"1-1,2-53",1-46062,0,31184,15,0,46062,2.3,,,,,1570
1005153,1005,49,153,A,31938,712,1005001,1580,0,8,0,0,4005001,"1-1,2-54",1-47181,0,31938,15,0,47181,2.3,,,,,1580
1005154,1005,49,154,A,32692,717,1005001,1590,0,8,0,0,4005001,"1-1,2-55",1-48303,0,32692,15,0,48303,2.3,,,,,1590
1005155,1005,49,155,A,33448,721,1005001,1600,0,8,0,0,4005001,"1-1,2-56",1-49422,0,33448,15,0,49422,2.3,,,,,1600
1005156,1005,49,156,A,34204,726,1005001,1610,0,8,0,0,4005001,"1-1,2-57",1-50546,0,34204,15,0,50546,2.3,,,,,1610
1005157,1005,49,157,A,34962,730,1005001,1620,0,8,0,0,4005001,"1-1,2-58",1-51672,0,34962,15,0,51672,2.3,,,,,1620
1005158,1005,49,158,A,35720,734,1005001,1630,0,8,0,0,4005001,"1-1,2-59",1-52797,0,35720,15,0,52797,2.3,,,,,1630
1005159,1005,49,159,A,36480,739,1005001,1640,0,8,0,0,4005001,"1-1,2-60",1-53926,0,36480,15,0,53926,2.3,,,,,1640
1005160,1005,49,160,A,37239,743,1005001,1650,0,8,0,0,4005001,"1-1,2-61",1-55053,0,37239,15,0,55053,2.3,,,,,1650
1005161,1005,49,161,A,38001,747,1005001,1660,0,8,0,0,4005001,"1-1,2-62",1-56183,0,38001,15,0,56183,2.3,,,,,1660
1005162,1005,49,162,A,38762,752,1005001,1670,0,8,0,0,4005001,"1-1,2-63",1-57315,0,38762,15,0,57315,2.3,,,,,1670
1005163,1005,49,163,A,39525,756,1005001,1680,0,8,0,0,4005001,"1-1,2-64",1-58449,0,39525,15,0,58449,2.3,,,,,1680
1005164,1005,49,164,A,40288,760,1005001,1690,0,8,0,0,4005001,"1-1,2-65",1-59580,0,40288,15,0,59580,2.3,,,,,1690
1005165,1005,49,165,A,41053,765,1005001,1700,0,8,0,0,4005001,"1-1,2-66",1-60717,0,41053,15,0,60717,2.3,,,,,1700
1005166,1005,49,166,A,41818,769,1005001,1710,0,8,0,0,4005001,"1-1,2-67",1-61853,0,41818,15,0,61853,2.3,,,,,1710
1005167,1005,49,167,A,42585,773,1005001,1720,0,8,0,0,4005001,"1-1,2-68",1-62993,0,42585,15,0,62993,2.3,,,,,1720
1005168,1005,49,168,A,43352,778,1005001,1730,0,8,0,0,4005001,"1-1,2-69",1-64130,0,43352,15,0,64130,2.3,,,,,1730
1005169,1005,49,169,A,44121,782,1005001,1740,0,8,0,0,4005001,"1-1,2-70",1-65271,0,44121,15,0,65271,2.3,,,,,1740
1005170,1005,49,170,A,44889,786,1005001,1750,0,8,0,0,4005001,"1-1,2-71",1-66414,0,44889,15,0,66414,2.3,,,,,1750
1005171,1005,49,171,A,45660,791,1005001,1760,0,8,0,0,4005001,"1-1,2-72",1-67559,0,45660,15,0,67559,2.3,,,,,1760
1005172,1005,49,172,A,46430,795,1005001,1770,0,8,0,0,4005001,"1-1,2-73",1-68700,0,46430,15,0,68700,2.3,,,,,1770
1005173,1005,49,173,A,47202,799,1005001,1780,0,8,0,0,4005001,"1-1,2-74",1-69849,0,47202,15,0,69849,2.3,,,,,1780
1005174,1005,49,174,A,47974,804,1005001,1790,0,8,0,0,4005001,"1-1,2-75",1-70995,0,47974,15,0,70995,2.3,,,,,1790
1005175,1005,49,175,A,48748,808,1005001,1800,0,8,0,0,4005001,"1-1,2-76",1-72144,0,48748,15,0,72144,2.3,,,,,1800
1005176,1005,49,176,A,49909,812,1005001,1810,0,8,0,0,4005001,"1-1,2-77",1-73868,0,49909,15,0,73868,2.3,,,,,1810
1005177,1005,49,177,A,51070,817,1005001,1820,0,8,0,0,4005001,"1-1,2-78",1-75591,0,51070,15,0,75591,2.3,,,,,1820
1005178,1005,49,178,A,52233,821,1005001,1830,0,8,0,0,4005001,"1-1,2-79",1-77319,0,52233,15,0,77319,2.3,,,,,1830
1005179,1005,49,179,A,53396,826,1005001,1840,0,8,0,0,4005001,"1-1,2-80",1-79047,0,53396,15,0,79047,2.3,,,,,1840
1005180,1005,49,180,A,54561,830,1005001,1850,0,8,0,0,4005001,"1-1,2-81",1-80775,0,54561,15,0,80775,2.3,,,,,1850
1005181,1005,49,181,A,55725,834,1005001,1860,0,8,0,0,4005001,"1-1,2-82",1-82506,0,55725,15,0,82506,2.3,,,,,1860
1005182,1005,49,182,A,56892,839,1005001,1870,0,8,0,0,4005001,"1-1,2-83",1-84236,0,56892,15,0,84236,2.3,,,,,1870
1005183,1005,49,183,A,58058,843,1005001,1880,0,8,0,0,4005001,"1-1,2-84",1-85970,0,58058,15,0,85970,2.3,,,,,1880
1005184,1005,49,184,A,59226,847,1005001,1890,0,8,0,0,4005001,"1-1,2-85",1-87703,0,59226,15,0,87703,2.3,,,,,1890
1005185,1005,49,185,A,60394,852,1005001,1900,0,8,0,0,4005001,"1-1,2-86",1-89440,0,60394,15,0,89440,2.3,,,,,1900
1005186,1005,49,186,A,61564,856,1005001,1910,0,8,0,0,4005001,"1-1,2-87",1-91175,0,61564,15,0,91175,2.3,,,,,1910
1005187,1005,49,187,A,62734,860,1005001,1920,0,8,0,0,4005001,"1-1,2-88",1-92914,0,62734,15,0,92914,2.3,,,,,1920
1005188,1005,49,188,A,63906,865,1005001,1930,0,8,0,0,4005001,"1-1,2-89",1-94653,0,63906,15,0,94653,2.3,,,,,1930
1005189,1005,49,189,A,65078,869,1005001,1940,0,8,0,0,4005001,"1-1,2-90",1-96395,0,65078,15,0,96395,2.3,,,,,1940
1005190,1005,49,190,A,66252,873,1005001,1950,0,8,0,0,4005001,"1-1,2-91",1-98136,0,66252,15,0,98136,2.3,,,,,1950
1005191,1005,49,191,A,67425,878,1005001,1960,0,8,0,0,4005001,"1-1,2-92",1-99880,0,67425,15,0,99880,2.3,,,,,1960
1005192,1005,49,192,A,68601,882,1005001,1970,0,8,0,0,4005001,"1-1,2-93",1-101624,0,68601,15,0,101624,2.3,,,,,1970
1005193,1005,49,193,A,69776,886,1005001,1980,0,8,0,0,4005001,"1-1,2-94",1-103372,0,69776,15,0,103372,2.3,,,,,1980
1005194,1005,49,194,A,70953,891,1005001,1990,0,8,0,0,4005001,"1-1,2-95",1-105118,0,70953,15,0,105118,2.3,,,,,1990
1005195,1005,49,195,A,72130,895,1005001,2000,0,8,0,0,4005001,"1-1,2-96",1-106866,0,72130,15,0,106866,2.3,,,,,2000
1005196,1005,49,196,A,73309,899,1005001,2010,0,8,0,0,4005001,"1-1,2-97",1-108617,0,73309,15,0,108617,2.3,,,,,2010
1005197,1005,49,197,A,74488,904,1005001,2020,0,8,0,0,4005001,"1-1,2-98",1-110367,0,74488,15,0,110367,2.3,,,,,2020
1005198,1005,49,198,A,75669,908,1005001,2030,0,8,0,0,4005001,"1-1,2-99",1-112122,0,75669,15,0,112122,2.3,,,,,2030
1005199,1005,49,199,A,76850,912,1005001,2040,0,8,0,0,4005001,"1-1,2-100",1-113875,0,76850,15,0,113875,2.3,,,,,2040
1005200,1005,49,200,A,78033,917,1005001,2050,0,8,0,0,4005001,"1-1,2-101",1-154110,0,78033,15,0,154110,2.3,,,,,2050
1005201,1005,49,201,A,79806,921,1005001,2060,0,8,0,0,4005001,"1-1,2-2",1-157620,0,79806,15,0,157620,2.3,,,,,2060
1005202,1005,49,202,A,81579,926,1005001,2070,0,8,0,0,4005001,"1-1,2-3",1-161130,0,81579,15,0,161130,2.3,,,,,2070
1005203,1005,49,203,A,83353,930,1005001,2080,0,8,0,0,4005001,"1-1,2-4",1-164644,0,83353,15,0,164644,2.3,,,,,2080
1005204,1005,49,204,A,85128,934,1005001,2090,0,8,0,0,4005001,"1-1,2-5",1-168158,0,85128,15,0,168158,2.3,,,,,2090
1005205,1005,49,205,A,86905,939,1005001,2100,0,8,0,0,4005001,"1-1,2-6",1-171675,0,86905,15,0,171675,2.3,,,,,2100
1005206,1005,49,206,A,88681,943,1005001,2110,0,8,0,0,4005001,"1-1,2-7",1-175192,0,88681,15,0,175192,2.3,,,,,2110
1005207,1005,49,207,A,90460,947,1005001,2120,0,8,0,0,4005001,"1-1,2-8",1-178716,0,90460,15,0,178716,2.3,,,,,2120
1005208,1005,49,208,A,92238,952,1005001,2130,0,8,0,0,4005001,"1-1,2-9",1-182237,0,92238,15,0,182237,2.3,,,,,2130
1005209,1005,49,209,A,94018,956,1005001,2140,0,8,0,0,4005001,"1-1,2-10",1-185762,0,94018,15,0,185762,2.3,,,,,2140
1005210,1005,49,210,A,95799,960,1005001,2150,0,8,0,0,4005001,"1-1,2-11",1-189286,0,95799,15,0,189286,2.3,,,,,2150
1005211,1005,49,211,A,97581,965,1005001,2160,0,8,0,0,4005001,"1-1,2-12",1-192814,0,97581,15,0,192814,2.3,,,,,2160
1005212,1005,49,212,A,99363,969,1005001,2170,0,8,0,0,4005001,"1-1,2-13",1-196342,0,99363,15,0,196342,2.3,,,,,2170
1005213,1005,49,213,A,101146,973,1005001,2180,0,8,0,0,4005001,"1-1,2-14",1-199874,0,101146,15,0,199874,2.3,,,,,2180
1005214,1005,49,214,A,102930,978,1005001,2190,0,8,0,0,4005001,"1-1,2-15",1-203405,0,102930,15,0,203405,2.3,,,,,2190
1005215,1005,49,215,A,104716,982,1005001,2200,0,8,0,0,4005001,"1-1,2-16",1-206940,0,104716,15,0,206940,2.3,,,,,2200
1005216,1005,49,216,A,106501,986,1005001,2210,0,8,0,0,4005001,"1-1,2-17",1-210476,0,106501,15,0,210476,2.3,,,,,2210
1005217,1005,49,217,A,108289,991,1005001,2220,0,8,0,0,4005001,"1-1,2-18",1-214018,0,108289,15,0,214018,2.3,,,,,2220
1005218,1005,49,218,A,110076,995,1005001,2230,0,8,0,0,4005001,"1-1,2-19",1-217557,0,110076,15,0,217557,2.3,,,,,2230
1005219,1005,49,219,A,111865,999,1005001,2240,0,8,0,0,4005001,"1-1,2-20",1-221099,0,111865,15,0,221099,2.3,,,,,2240
1005220,1005,49,220,A,113655,1004,1005001,2250,0,8,0,0,4005001,"1-1,2-21",1-224642,0,113655,15,0,224642,2.3,,,,,2250
1005221,1005,49,221,A,115446,1008,1005001,2260,0,8,0,0,4005001,"1-1,2-22",1-228188,0,115446,15,0,228188,2.3,,,,,2260
1005222,1005,49,222,A,117237,1012,1005001,2270,0,8,0,0,4005001,"1-1,2-23",1-231734,0,117237,15,0,231734,2.3,,,,,2270
1005223,1005,49,223,A,119029,1017,1005001,2280,0,8,0,0,4005001,"1-1,2-24",1-235283,0,119029,15,0,235283,2.3,,,,,2280
1005224,1005,49,224,A,120822,1021,1005001,2290,0,8,0,0,4005001,"1-1,2-25",1-238833,0,120822,15,0,238833,2.3,,,,,2290
1005225,1005,49,225,A,122617,1026,1005001,2300,0,8,0,0,4005001,"1-1,2-26",1-242386,0,122617,15,0,242386,2.3,,,,,2300
1005226,1005,49,226,A,125308,1030,1005001,2310,0,8,0,0,4005001,"1-1,2-27",1-247714,0,125308,15,0,247714,2.3,,,,,2310
1005227,1005,49,227,A,127999,1034,1005001,2320,0,8,0,0,4005001,"1-1,2-28",1-253042,0,127999,15,0,253042,2.3,,,,,2320
1005228,1005,49,228,A,130692,1039,1005001,2330,0,8,0,0,4005001,"1-1,2-29",1-258374,0,130692,15,0,258374,2.3,,,,,2330
1005229,1005,49,229,A,133384,1043,1005001,2340,0,8,0,0,4005001,"1-1,2-30",1-263705,0,133384,15,0,263705,2.3,,,,,2340
1005230,1005,49,230,A,136079,1047,1005001,2350,0,8,0,0,4005001,"1-1,2-31",1-269040,0,136079,15,0,269040,2.3,,,,,2350
1005231,1005,49,231,A,138774,1052,1005001,2360,0,8,0,0,4005001,"1-1,2-32",1-274376,0,138774,15,0,274376,2.3,,,,,2360
1005232,1005,49,232,A,141470,1056,1005001,2370,0,8,0,0,4005001,"1-1,2-33",1-279714,0,141470,15,0,279714,2.3,,,,,2370
1005233,1005,49,233,A,144166,1060,1005001,2380,0,8,0,0,4005001,"1-1,2-34",1-285053,0,144166,15,0,285053,2.3,,,,,2380
1005234,1005,49,234,A,146865,1065,1005001,2390,0,8,0,0,4005001,"1-1,2-35",1-290396,0,146865,15,0,290396,2.3,,,,,2390
1005235,1005,49,235,A,149563,1069,1005001,2400,0,8,0,0,4005001,"1-1,2-36",1-295738,0,149563,15,0,295738,2.3,,,,,2400
1005236,1005,49,236,A,152263,1073,1005001,2410,0,8,0,0,4005001,"1-1,2-37",1-301084,0,152263,15,0,301084,2.3,,,,,2410
1005237,1005,49,237,A,154963,1078,1005001,2420,0,8,0,0,4005001,"1-1,2-38",1-306430,0,154963,15,0,306430,2.3,,,,,2420
1005238,1005,49,238,A,157665,1082,1005001,2430,0,8,0,0,4005001,"1-1,2-39",1-311780,0,157665,15,0,311780,2.3,,,,,2430
1005239,1005,49,239,A,160366,1086,1005001,2440,0,8,0,0,4005001,"1-1,2-40",1-317129,0,160366,15,0,317129,2.3,,,,,2440
1005240,1005,49,240,A,163070,1091,1005001,2450,0,8,0,0,4005001,"1-1,2-41",1-322482,0,163070,15,0,322482,2.3,,,,,2450
1005241,1005,49,241,A,165774,1095,1005001,2460,0,8,0,0,4005001,"1-1,2-42",1-327836,0,165774,15,0,327836,2.3,,,,,2460
1005242,1005,49,242,A,168479,1099,1005001,2470,0,8,0,0,4005001,"1-1,2-43",1-333192,0,168479,15,0,333192,2.3,,,,,2470
1005243,1005,49,243,A,171184,1104,1005001,2480,0,8,0,0,4005001,"1-1,2-44",1-338549,0,171184,15,0,338549,2.3,,,,,2480
1005244,1005,49,244,A,173892,1108,1005001,2490,0,8,0,0,4005001,"1-1,2-45",1-343910,0,173892,15,0,343910,2.3,,,,,2490
1005245,1005,49,245,A,176599,1112,1005001,2500,0,8,0,0,4005001,"1-1,2-46",1-349270,0,176599,15,0,349270,2.3,,,,,2500
1005246,1005,49,246,A,179308,1117,1005001,2510,0,8,0,0,4005001,"1-1,2-47",1-354634,0,179308,15,0,354634,2.3,,,,,2510
1005247,1005,49,247,A,182017,1121,1005001,2520,0,8,0,0,4005001,"1-1,2-48",1-359998,0,182017,15,0,359998,2.3,,,,,2520
1005248,1005,49,248,A,184728,1126,1005001,2530,0,8,0,0,4005001,"1-1,2-49",1-365366,0,184728,15,0,365366,2.3,,,,,2530
1005249,1005,49,249,A,187438,1130,1005001,2540,0,8,0,0,4005001,"1-1,2-50",1-370733,0,187438,15,0,370733,2.3,,,,,2540
1005250,1005,49,250,A,190151,1134,1005001,2550,0,8,0,0,4005001,"1-1,2-51",1-376104,0,190151,15,0,376104,2.3,,,,,2550
1005251,1005,49,251,A,194219,1139,1005001,2560,0,8,0,0,4005001,"1-1,2-52",1-384158,0,194219,15,0,384158,2.3,,,,,2560
1005252,1005,49,252,A,198287,1143,1005001,2570,0,8,0,0,4005001,"1-1,2-53",1-392214,0,198287,15,0,392214,2.3,,,,,2570
1005253,1005,49,253,A,202357,1147,1005001,2580,0,8,0,0,4005001,"1-1,2-54",1-400271,0,202357,15,0,400271,2.3,,,,,2580
1005254,1005,49,254,A,206427,1152,1005001,2590,0,8,0,0,4005001,"1-1,2-55",1-408328,0,206427,15,0,408328,2.3,,,,,2590
1005255,1005,49,255,A,210498,1156,1005001,2600,0,8,0,0,4005001,"1-1,2-56",1-416392,0,210498,15,0,416392,2.3,,,,,2600
1005256,1005,49,256,A,214570,1160,1005001,2610,0,8,0,0,4005001,"1-1,2-57",1-424452,0,214570,15,0,424452,2.3,,,,,2610
1005257,1005,49,257,A,218643,1165,1005001,2620,0,8,0,0,4005001,"1-1,2-58",1-432516,0,218643,15,0,432516,2.3,,,,,2620
1005258,1005,49,258,A,222717,1169,1005001,2630,0,8,0,0,4005001,"1-1,2-59",1-440584,0,222717,15,0,440584,2.3,,,,,2630
1005259,1005,49,259,A,226792,1173,1005001,2640,0,8,0,0,4005001,"1-1,2-60",1-448652,0,226792,15,0,448652,2.3,,,,,2640
1005260,1005,49,260,A,230867,1178,1005001,2650,0,8,0,0,4005001,"1-1,2-61",1-456723,0,230867,15,0,456723,2.3,,,,,2650
1005261,1005,49,261,A,234944,1182,1005001,2660,0,8,0,0,4005001,"1-1,2-62",1-464794,0,234944,15,0,464794,2.3,,,,,2660
1005262,1005,49,262,A,239021,1186,1005001,2670,0,8,0,0,4005001,"1-1,2-63",1-472865,0,239021,15,0,472865,2.3,,,,,2670
1005263,1005,49,263,A,243100,1191,1005001,2680,0,8,0,0,4005001,"1-1,2-64",1-480944,0,243100,15,0,480944,2.3,,,,,2680
1005264,1005,49,264,A,247179,1195,1005001,2690,0,8,0,0,4005001,"1-1,2-65",1-489018,0,247179,15,0,489018,2.3,,,,,2690
1005265,1005,49,265,A,251259,1199,1005001,2700,0,8,0,0,4005001,"1-1,2-66",1-497097,0,251259,15,0,497097,2.3,,,,,2700
1005266,1005,49,266,A,255340,1204,1005001,2710,0,8,0,0,4005001,"1-1,2-67",1-505179,0,255340,15,0,505179,2.3,,,,,2710
1005267,1005,49,267,A,259422,1208,1005001,2720,0,8,0,0,4005001,"1-1,2-68",1-513261,0,259422,15,0,513261,2.3,,,,,2720
1005268,1005,49,268,A,263505,1212,1005001,2730,0,8,0,0,4005001,"1-1,2-69",1-521343,0,263505,15,0,521343,2.3,,,,,2730
1005269,1005,49,269,A,267589,1217,1005001,2740,0,8,0,0,4005001,"1-1,2-70",1-529432,0,267589,15,0,529432,2.3,,,,,2740
1005270,1005,49,270,A,271673,1221,1005001,2750,0,8,0,0,4005001,"1-1,2-71",1-537518,0,271673,15,0,537518,2.3,,,,,2750
1005271,1005,49,271,A,275759,1226,1005001,2760,0,8,0,0,4005001,"1-1,2-72",1-545607,0,275759,15,0,545607,2.3,,,,,2760
1005272,1005,49,272,A,279845,1230,1005001,2770,0,8,0,0,4005001,"1-1,2-73",1-553696,0,279845,15,0,553696,2.3,,,,,2770
1005273,1005,49,273,A,283933,1234,1005001,2780,0,8,0,0,4005001,"1-1,2-74",1-561792,0,283933,15,0,561792,2.3,,,,,2780
1005274,1005,49,274,A,288021,1239,1005001,2790,0,8,0,0,4005001,"1-1,2-75",1-569885,0,288021,15,0,569885,2.3,,,,,2790
1005275,1005,49,275,A,292110,1243,1005001,2800,0,8,0,0,4005001,"1-1,2-76",1-577982,0,292110,15,0,577982,2.3,,,,,2800
1005276,1005,49,276,A,298245,1247,1005001,2810,0,8,0,0,4005001,"1-1,2-77",1-590128,0,298245,15,0,590128,2.3,,,,,2810
1005277,1005,49,277,A,304379,1252,1005001,2820,0,8,0,0,4005001,"1-1,2-78",1-602274,0,304379,15,0,602274,2.3,,,,,2820
1005278,1005,49,278,A,310515,1256,1005001,2830,0,8,0,0,4005001,"1-1,2-79",1-614424,0,310515,15,0,614424,2.3,,,,,2830
1005279,1005,49,279,A,316651,1260,1005001,2840,0,8,0,0,4005001,"1-1,2-80",1-626574,0,316651,15,0,626574,2.3,,,,,2840
1005280,1005,49,280,A,322789,1265,1005001,2850,0,8,0,0,4005001,"1-1,2-81",1-638728,0,322789,15,0,638728,2.3,,,,,2850
1005281,1005,49,281,A,328927,1269,1005001,2860,0,8,0,0,4005001,"1-1,2-82",1-650882,0,328927,15,0,650882,2.3,,,,,2860
1005282,1005,49,282,A,335067,1273,1005001,2870,0,8,0,0,4005001,"1-1,2-83",1-663039,0,335067,15,0,663039,2.3,,,,,2870
1005283,1005,49,283,A,341207,1278,1005001,2880,0,8,0,0,4005001,"1-1,2-84",1-675196,0,341207,15,0,675196,2.3,,,,,2880
1005284,1005,49,284,A,347349,1282,1005001,2890,0,8,0,0,4005001,"1-1,2-85",1-687353,0,347349,15,0,687353,2.3,,,,,2890
1005285,1005,49,285,A,353490,1286,1005001,2900,0,8,0,0,4005001,"1-1,2-86",1-699514,0,353490,15,0,699514,2.3,,,,,2900
1005286,1005,49,286,A,359634,1291,1005001,2910,0,8,0,0,4005001,"1-1,2-87",1-711678,0,359634,15,0,711678,2.3,,,,,2910
1005287,1005,49,287,A,365777,1295,1005001,2920,0,8,0,0,4005001,"1-1,2-88",1-723843,0,365777,15,0,723843,2.3,,,,,2920
